time,power,soc,distance,speed
17.849809725158565,120000.0,0.852044617101244,1145.4545454545455,29.419191919191917
18.0461733615222,120000.0,0.8473318898285167,1150.909090909091,29.67171717171717
18.242536997885836,120000.0,0.8426191625557894,1156.3636363636363,29.924242424242422
18.43890063424947,120000.0,0.8379064352830621,1161.8181818181818,30.176767676767675
18.63526427061311,120000.0,0.8331937080103348,1167.2727272727273,30.429292929292927
18.831627906976745,120000.0,0.828453896098109,1177.9545454545455,77.8409090909091
19.02912006998615,120000.0,0.8237140841858833,1193.8636363636363,77.96717171717171
19.226612232995553,120000.0,0.8189742722736576,1209.7727272727273,78.09343434343434
19.42410439600496,120000.0,0.8142344603614319,1225.6818181818182,78.21969696969695
19.621596559014364,120000.0,0.8094946484492062,1241.590909090909,78.34595959595958
19.819088722023768,120000.0,0.8047548365369804,1257.5,78.47222222222221
20.01658088503317,120000.0,0.8000150246247547,1273.409090909091,78.59848484848484
20.214073048042575,120000.0,0.795275212712529,1289.3181818181818,78.72474747474747
