time,power,soc,distance,speed,segment_name,segment_type,cumulative_energy_deployed_j
0.0,0.0,0.4,7.5,55.87962962962963,Main Straight,straight,0.0
0.2,0.0,0.4,22.5,56.52777777777778,Main Straight,straight,0.0
0.4,0.0,0.4,37.5,57.17592592592593,Main Straight,straight,0.0
0.6000000000000001,0.0,0.4,52.5,57.824074074074076,Main Straight,straight,0.0
0.8,0.0,0.4,67.5,58.47222222222223,Main Straight,straight,0.0
1.0,0.0,0.4,82.5,59.12037037037037,Main Straight,straight,0.0
1.2000000000000002,0.0,0.4,97.5,59.76851851851852,Main Straight,straight,0.0
1.4000000000000001,0.0,0.4,112.5,60.41666666666667,Main Straight,straight,0.0
1.6,0.0,0.4,127.5,61.064814814814824,Main Straight,straight,0.0
1.8,0.0,0.4,142.5,61.71296296296296,Main Straight,straight,0.0
2.0,0.0,0.4,157.5,62.361111111111114,Main Straight,straight,0.0
2.2,0.0,0.4,172.5,63.00925925925927,Main Straight,straight,0.0
2.4000000000000004,0.0,0.4,187.5,63.657407407407405,Main Straight,straight,0.0
2.6,0.0,0.4,202.5,64.30555555555556,Main Straight,straight,0.0
2.8000000000000003,0.0,0.4,217.5,64.9537037037037,Main Straight,straight,0.0
3.0,0.0,0.4,232.50000000000003,65.60185185185186,Main Straight,straight,0.0
3.2,0.0,0.4,247.50000000000003,66.25,Main Straight,straight,0.0
3.4000000000000004,0.0,0.4,262.5,66.89814814814815,Main Straight,straight,0.0
3.6,0.0,0.4,277.5,67.54629629629629,Main Straight,straight,0.0
3.8000000000000003,0.0,0.4,292.5,68.19444444444444,Main Straight,straight,0.0
4.0,0.0,0.4,307.5,68.8425925925926,Main Straight,straight,0.0
4.2,0.0,0.4,322.5,69.49074074074073,Main Straight,straight,0.0
4.4,0.0,0.4,337.5,70.13888888888889,Main Straight,straight,0.0
4.6000000000000005,0.0,0.4,352.5,70.78703703703704,Main Straight,straight,0.0
4.800000000000001,0.0,0.4,367.5,71.43518518518519,Main Straight,straight,0.0
5.0,0.0,0.4,382.5,72.08333333333333,Main Straight,straight,0.0
5.2,0.0,0.4,397.5,72.73148148148148,Main Straight,straight,0.0
5.4,0.0,0.4,412.5,73.37962962962963,Main Straight,straight,0.0
5.6000000000000005,0.0,0.4,427.5,74.02777777777777,Main Straight,straight,0.0
5.800000000000001,0.0,0.4,442.5,74.67592592592592,Main Straight,straight,0.0
6.0,0.0,0.4,457.5,75.32407407407408,Main Straight,straight,0.0
6.2,0.0,0.4,472.5,75.97222222222223,Main Straight,straight,0.0
6.4,0.0,0.4,487.49999999999994,76.62037037037037,Main Straight,straight,0.0
6.6000000000000005,0.0,0.4,502.5,77.26851851851852,Main Straight,straight,0.0
6.800000000000001,0.0,0.4,517.5,77.91666666666666,Main Straight,straight,0.0
7.0,0.0,0.4,532.5,78.56481481481481,Main Straight,straight,0.0
7.2,0.0,0.4,547.5,79.21296296296296,Main Straight,straight,0.0
7.4,0.0,0.4,562.5,79.86111111111111,Main Straight,straight,0.0
7.6000000000000005,0.0,0.4,577.5,80.50925925925927,Main Straight,straight,0.0
7.800000000000001,0.0,0.4,592.5,81.1574074074074,Main Straight,straight,0.0
8.0,0.0,0.4,607.5,81.80555555555556,Main Straight,straight,0.0
8.200000000000001,0.0,0.4,622.5,82.45370370370371,Main Straight,straight,0.0
8.4,0.0,0.4,637.5,83.10185185185185,Main Straight,straight,0.0
8.6,0.0,0.4,652.5,83.75,Main Straight,straight,0.0
8.8,0.0,0.4,667.5,84.39814814814815,Main Straight,straight,0.0
9.0,0.0,0.4,682.5,85.04629629629629,Main Straight,straight,0.0
9.200000000000001,0.0,0.4,697.5,85.69444444444444,Main Straight,straight,0.0
9.4,0.0,0.4,712.5,86.3425925925926,Main Straight,straight,0.0
9.600000000000001,0.0,0.4,727.5,86.99074074074075,Main Straight,straight,0.0
9.8,0.0,0.4,742.5,87.63888888888889,Main Straight,straight,0.0
10.0,0.0,0.4,757.5,88.28703703703702,Main Straight,straight,0.0
10.200000000000001,0.0,0.4,772.5,88.93518518518519,Main Straight,straight,0.0
10.4,0.0,0.4,787.5,89.58333333333333,Main Straight,straight,0.0
10.600000000000001,0.0,0.4,802.5,90.23148148148148,Main Straight,straight,0.0
10.8,0.0,0.4,817.5,90.87962962962963,Main Straight,straight,0.0
11.0,0.0,0.4,832.5,91.52777777777777,Main Straight,straight,0.0
11.200000000000001,0.0,0.4,847.5,92.17592592592592,Main Straight,straight,0.0
11.4,0.0,0.4,862.5,92.82407407407408,Main Straight,straight,0.0
11.600000000000001,0.0,0.4,877.5,93.47222222222221,Main Straight,straight,0.0
11.8,0.0,0.4,892.5,94.12037037037037,Main Straight,straight,0.0
12.0,120000.0,0.7925159262572053,905.7692307692307,91.77350427350429,T1 Brake,brake,24000.0
12.193202146690519,120000.0,0.7878790747366329,917.3076923076923,86.43162393162393,T1 Brake,brake,48000.0
12.386404293381037,120000.0,0.7832422232160604,928.8461538461538,81.08974358974359,T1 Brake,brake,72000.0
12.579606440071556,120000.0,0.7786053716954879,940.3846153846154,75.74786324786325,T1 Brake,brake,96000.0
12.772808586762075,120000.0,0.7739685201749155,951.9230769230769,70.40598290598291,T1 Brake,brake,120000.0
12.966010733452594,120000.0,0.769331668654343,963.4615384615385,65.06410256410255,T1 Brake,brake,144000.0
13.159212880143112,120000.0,0.7646948171337705,975.0,59.72222222222222,T1 Brake,brake,168000.0
13.352415026833631,120000.0,0.760057965613198,986.5384615384615,54.38034188034188,T1 Brake,brake,192000.0
13.54561717352415,120000.0,0.7554211140926256,998.0769230769231,49.03846153846154,T1 Brake,brake,216000.0
13.738819320214668,120000.0,0.7507842625720531,1009.6153846153846,43.69658119658119,T1 Brake,brake,240000.0
13.932021466905187,120000.0,0.7461474110514806,1021.1538461538462,38.35470085470085,T1 Brake,brake,264000.0
14.125223613595706,120000.0,0.7415105595309082,1032.6923076923076,33.01282051282051,T1 Brake,brake,288000.0
14.318425760286225,120000.0,0.7368737080103357,1044.2307692307693,27.67094017094017,T1 Brake,brake,312000.0
14.511627906976745,120000.0,0.7321609807376084,1052.7272727272727,25.126262626262626,T1 Corner,corner,336000.0
14.707991543340382,120000.0,0.7274482534648811,1058.1818181818182,25.37878787878788,T1 Corner,corner,360000.0
14.904355179704018,120000.0,0.7227355261921538,1063.6363636363637,25.63131313131313,T1 Corner,corner,384000.0
15.100718816067655,120000.0,0.7180227989194264,1069.090909090909,25.883838383838384,T1 Corner,corner,408000.0
15.29708245243129,120000.0,0.7133100716466991,1074.5454545454545,26.136363636363637,T1 Corner,corner,432000.0
15.493446088794927,120000.0,0.7085973443739718,1080.0,26.38888888888889,T1 Corner,corner,456000.0
15.689809725158563,120000.0,0.7038846171012445,1085.4545454545455,26.64141414141414,T1 Corner,corner,480000.0
15.8861733615222,120000.0,0.6991718898285172,1090.909090909091,26.893939393939398,T1 Corner,corner,504000.0
16.082536997885835,120000.0,0.6944591625557899,1096.3636363636363,27.146464646464647,T1 Corner,corner,528000.0
16.27890063424947,120000.0,0.6897464352830626,1101.8181818181818,27.398989898989896,T1 Corner,corner,552000.0
16.47526427061311,120000.0,0.6850337080103353,1107.2727272727273,27.65151515151515,T1 Corner,corner,576000.0
16.671627906976745,120000.0,0.6803209807376079,1112.7272727272727,27.9040404040404,T1 Corner,corner,600000.0
16.86799154334038,120000.0,0.6756082534648806,1118.1818181818182,28.156565656565654,T1 Corner,corner,624000.0
17.064355179704016,120000.0,0.6708955261921533,1123.6363636363637,28.409090909090907,T1 Corner,corner,648000.0
17.260718816067655,120000.0,0.666182798919426,1129.090909090909,28.66161616161616,T1 Corner,corner,672000.0
17.45708245243129,120000.0,0.6614700716466987,1134.5454545454545,28.91414141414141,T1 Corner,corner,696000.0
17.653446088794926,120000.0,0.6567573443739714,1140.0,29.166666666666664,T1 Corner,corner,720000.0
