time,power,soc,distance,speed,segment_name,segment_type,cumulative_energy_deployed_j
0.0,119999.99999999999,0.7952,7.5,55.87962962962963,Main Straight,straight,24000.0
0.2,119999.99999999999,0.7904,22.5,56.52777777777778,Main Straight,straight,48000.0
0.4,119999.99999999999,0.7856,37.5,57.17592592592593,Main Straight,straight,71999.99999999999
0.6000000000000001,119999.99999999999,0.7807999999999999,52.5,57.824074074074076,Main Straight,straight,96000.0
0.8,119999.99999999999,0.7759999999999999,67.5,58.47222222222223,Main Straight,straight,119999.99999999999
1.0,119999.99999999999,0.7711999999999999,82.5,59.12037037037037,Main Straight,straight,143999.99999999997
1.2000000000000002,119999.99999999999,0.7663999999999999,97.5,59.76851851851852,Main Straight,straight,168000.0
1.4000000000000001,119999.99999999999,0.7615999999999998,112.5,60.41666666666667,Main Straight,straight,192000.0
1.6,119999.99999999999,0.7567999999999998,127.5,61.064814814814824,Main Straight,straight,215999.99999999997
1.8,119999.99999999999,0.7519999999999998,142.5,61.71296296296296,Main Straight,straight,239999.99999999997
2.0,119999.99999999999,0.7471999999999998,157.5,62.361111111111114,Main Straight,straight,263999.99999999994
2.2,119999.99999999999,0.7423999999999997,172.5,63.00925925925927,Main Straight,straight,287999.99999999994
2.4000000000000004,119999.99999999999,0.7375999999999997,187.5,63.657407407407405,Main Straight,straight,311999.99999999994
2.6,119999.99999999999,0.7327999999999997,202.5,64.30555555555556,Main Straight,straight,336000.0
2.8000000000000003,119999.99999999999,0.7279999999999996,217.5,64.9537037037037,Main Straight,straight,360000.0
3.0,119999.99999999999,0.7231999999999996,232.50000000000003,65.60185185185186,Main Straight,straight,384000.0
3.2,119999.99999999999,0.7183999999999996,247.50000000000003,66.25,Main Straight,straight,408000.0
3.4000000000000004,119999.99999999999,0.7135999999999996,262.5,66.89814814814815,Main Straight,straight,431999.99999999994
3.6,119999.99999999999,0.7087999999999995,277.5,67.54629629629629,Main Straight,straight,455999.99999999994
3.8000000000000003,119999.99999999999,0.7039999999999995,292.5,68.19444444444444,Main Straight,straight,479999.99999999994
4.0,119999.99999999999,0.6991999999999995,307.5,68.8425925925926,Main Straight,straight,503999.99999999994
4.2,119999.99999999999,0.6943999999999995,322.5,69.49074074074073,Main Straight,straight,527999.9999999999
4.4,119999.99999999999,0.6895999999999994,337.5,70.13888888888889,Main Straight,straight,551999.9999999999
4.6000000000000005,119999.99999999999,0.6847999999999994,352.5,70.78703703703704,Main Straight,straight,575999.9999999999
4.800000000000001,119999.99999999999,0.6799999999999994,367.5,71.43518518518519,Main Straight,straight,599999.9999999999
5.0,119999.99999999999,0.6751999999999994,382.5,72.08333333333333,Main Straight,straight,623999.9999999999
5.2,119999.99999999999,0.6703999999999993,397.5,72.73148148148148,Main Straight,straight,648000.0
5.4,119999.99999999999,0.6655999999999993,412.5,73.37962962962963,Main Straight,straight,672000.0
5.6000000000000005,119999.99999999999,0.6607999999999993,427.5,74.02777777777777,Main Straight,straight,696000.0
5.800000000000001,119999.99999999999,0.6559999999999993,442.5,74.67592592592592,Main Straight,straight,720000.0
6.0,119999.99999999999,0.6511999999999992,457.5,75.32407407407408,Main Straight,straight,744000.0
6.2,119999.99999999999,0.6463999999999992,472.5,75.97222222222223,Main Straight,straight,768000.0
6.4,119999.99999999999,0.6415999999999992,487.49999999999994,76.62037037037037,Main Straight,straight,792000.0
6.6000000000000005,119999.99999999999,0.6367999999999991,502.5,77.26851851851852,Main Straight,straight,816000.0
6.800000000000001,119999.99999999999,0.6319999999999991,517.5,77.91666666666666,Main Straight,straight,839999.9999999999
7.0,119999.99999999999,0.6271999999999991,532.5,78.56481481481481,Main Straight,straight,863999.9999999999
7.2,119999.99999999999,0.6223999999999991,547.5,79.21296296296296,Main Straight,straight,887999.9999999999
7.4,119999.99999999999,0.617599999999999,562.5,79.86111111111111,Main Straight,straight,911999.9999999999
7.6000000000000005,119999.99999999999,0.612799999999999,577.5,80.50925925925927,Main Straight,straight,935999.9999999999
7.800000000000001,119999.99999999999,0.607999999999999,592.5,81.1574074074074,Main Straight,straight,959999.9999999999
8.0,119999.99999999999,0.603199999999999,607.5,81.80555555555556,Main Straight,straight,983999.9999999999
8.200000000000001,119999.99999999999,0.5983999999999989,622.5,82.45370370370371,Main Straight,straight,1007999.9999999999
8.4,119999.99999999999,0.5935999999999989,637.5,83.10185185185185,Main Straight,straight,1031999.9999999999
8.6,119999.99999999999,0.5887999999999989,652.5,83.75,Main Straight,straight,1055999.9999999998
8.8,119999.99999999999,0.5839999999999989,667.5,84.39814814814815,Main Straight,straight,1079999.9999999998
9.0,119999.99999999999,0.5791999999999988,682.5,85.04629629629629,Main Straight,straight,1103999.9999999998
9.200000000000001,119999.99999999999,0.5743999999999988,697.5,85.69444444444444,Main Straight,straight,1127999.9999999998
9.4,119999.99999999999,0.5695999999999988,712.5,86.3425925925926,Main Straight,straight,1151999.9999999998
9.600000000000001,119999.99999999999,0.5647999999999987,727.5,86.99074074074075,Main Straight,straight,1175999.9999999998
9.8,119999.99999999999,0.5599999999999987,742.5,87.63888888888889,Main Straight,straight,1199999.9999999998
10.0,119999.99999999999,0.5551999999999987,757.5,88.28703703703702,Main Straight,straight,1223999.9999999998
10.200000000000001,119999.99999999999,0.5503999999999987,772.5,88.93518518518519,Main Straight,straight,1247999.9999999998
10.4,119999.99999999999,0.5455999999999986,787.5,89.58333333333333,Main Straight,straight,1272000.0
10.600000000000001,119999.99999999999,0.5407999999999986,802.5,90.23148148148148,Main Straight,straight,1296000.0
10.8,119999.99999999999,0.5359999999999986,817.5,90.87962962962963,Main Straight,straight,1320000.0
11.0,119999.99999999999,0.5311999999999986,832.5,91.52777777777777,Main Straight,straight,1344000.0
11.200000000000001,119999.99999999999,0.5263999999999985,847.5,92.17592592592592,Main Straight,straight,1368000.0
11.4,119999.99999999999,0.5215999999999985,862.5,92.82407407407408,Main Straight,straight,1392000.0
11.600000000000001,119999.99999999999,0.5167999999999985,877.5,93.47222222222221,Main Straight,straight,1416000.0
11.8,119999.99999999999,0.5119999999999985,892.5,94.12037037037037,Main Straight,straight,1440000.0
11.856,60000.0,0.90683435201749,905.7692307692307,91.77350427350429,T1 Brake,brake,1452000.0
12.049202146690519,60000.0,0.9045159262572038,917.3076923076923,86.43162393162393,T1 Brake,brake,1464000.0
12.242404293381037,60000.0,0.9021975004969176,928.8461538461538,81.08974358974359,T1 Brake,brake,1476000.0
12.435606440071556,60000.0,0.8998790747366314,940.3846153846154,75.74786324786325,T1 Brake,brake,1488000.0
12.628808586762075,60000.0,0.8975606489763452,951.9230769230769,70.40598290598291,T1 Brake,brake,1500000.0
12.822010733452593,60000.0,0.8952422232160591,963.4615384615385,65.06410256410255,T1 Brake,brake,1512000.0
13.015212880143112,60000.0,0.8929237974557729,975.0,59.72222222222222,T1 Brake,brake,1524000.0
13.208415026833631,60000.0,0.8906053716954867,986.5384615384615,54.38034188034188,T1 Brake,brake,1536000.0
13.40161717352415,60000.0,0.8882869459352005,998.0769230769231,49.03846153846154,T1 Brake,brake,1548000.0
13.594819320214668,60000.0,0.8859685201749143,1009.6153846153846,43.69658119658119,T1 Brake,brake,1560000.0
13.788021466905187,60000.0,0.8836500944146282,1021.1538461538462,38.35470085470085,T1 Brake,brake,1572000.0
13.981223613595706,60000.0,0.881331668654342,1032.6923076923076,33.01282051282051,T1 Brake,brake,1584000.0
14.174425760286226,60000.0,0.8790132428940558,1044.2307692307693,27.67094017094017,T1 Brake,brake,1596000.0
14.367627906976743,60000.0,0.8766568792576922,1052.7272727272727,25.126262626262626,T1 Corner,corner,1608000.0
14.56399154334038,60000.0,0.8743005156213286,1058.1818181818182,25.37878787878788,T1 Corner,corner,1620000.0
14.760355179704016,60000.0,0.871944151984965,1063.6363636363637,25.63131313131313,T1 Corner,corner,1632000.0
14.956718816067653,60000.0,0.8695877883486014,1069.090909090909,25.883838383838384,T1 Corner,corner,1644000.0
15.153082452431288,60000.0,0.8672314247122378,1074.5454545454545,26.136363636363637,T1 Corner,corner,1656000.0
15.349446088794926,60000.0,0.8648750610758742,1080.0,26.38888888888889,T1 Corner,corner,1668000.0
15.545809725158561,60000.0,0.8625186974395106,1085.4545454545455,26.64141414141414,T1 Corner,corner,1680000.0
15.742173361522198,60000.0,0.860162333803147,1090.909090909091,26.893939393939398,T1 Corner,corner,1692000.0
15.938536997885834,60000.0,0.8578059701667834,1096.3636363636363,27.146464646464647,T1 Corner,corner,1704000.0
